#      mass       lower
 2.7162e-01  6.5814e-04
 2.7190e-01  6.6318e-04
 2.7218e-01  6.4861e-04
 2.7246e-01  6.1354e-04
 2.7274e-01  5.6482e-04
 2.7302e-01  5.3100e-04
 2.7330e-01  5.3269e-04
 2.7358e-01  5.5257e-04
 2.7387e-01  5.8191e-04
 2.7415e-01  6.1965e-04
 2.7443e-01  6.5379e-04
 2.7471e-01  6.8146e-04
 2.7500e-01  7.2157e-04
 2.7528e-01  7.4941e-04
 2.7556e-01  8.2051e-04
 2.7585e-01  8.4561e-04
 2.7613e-01  8.5919e-04
 2.7642e-01  8.4606e-04
 2.7671e-01  7.9134e-04
 2.7699e-01  7.3697e-04
 2.7728e-01  6.9685e-04
 2.7756e-01  6.6447e-04
 2.7785e-01  6.3057e-04
 2.7814e-01  6.2279e-04
 2.7843e-01  6.3758e-04
 2.7871e-01  6.4953e-04
 2.7900e-01  6.5176e-04
 2.7929e-01  6.2565e-04
 2.7958e-01  6.1711e-04
 2.7987e-01  6.3157e-04
 2.8016e-01  6.5624e-04
 2.8045e-01  6.6124e-04
 2.8074e-01  6.6029e-04
 2.8103e-01  6.6251e-04
 2.8132e-01  6.2948e-04
 2.8162e-01  6.1059e-04
 2.8191e-01  6.0322e-04
 2.8220e-01  6.1710e-04
 2.8249e-01  6.4720e-04
 2.8279e-01  6.7330e-04
 2.8308e-01  6.8297e-04
 2.8337e-01  6.9238e-04
 2.8367e-01  7.0829e-04
 2.8396e-01  7.1346e-04
 2.8425e-01  6.8906e-04
 2.8455e-01  6.5489e-04
 2.8485e-01  6.2305e-04
 2.8514e-01  6.0682e-04
 2.8544e-01  6.2482e-04
 2.8574e-01  6.5684e-04
 2.8603e-01  6.6054e-04
 2.8633e-01  6.3287e-04
 2.8663e-01  5.8411e-04
 2.8693e-01  5.4405e-04
 2.8722e-01  5.2302e-04
 2.8752e-01  5.1020e-04
 2.8782e-01  5.0666e-04
 2.8812e-01  5.1152e-04
 2.8842e-01  5.1858e-04
 2.8872e-01  5.2313e-04
 2.8902e-01  5.1593e-04
 2.8932e-01  5.1172e-04
 2.8962e-01  5.2116e-04
 2.8993e-01  5.5775e-04
 2.9023e-01  6.0225e-04
 2.9053e-01  6.3294e-04
 2.9083e-01  6.4759e-04
 2.9113e-01  6.5015e-04
 2.9143e-01  6.3832e-04
 2.9174e-01  6.2600e-04
 2.9204e-01  6.1907e-04
 2.9234e-01  6.2732e-04
 2.9265e-01  6.6183e-04
 2.9296e-01  7.0745e-04
 2.9326e-01  7.4349e-04
 2.9356e-01  7.6664e-04
 2.9387e-01  7.5799e-04
 2.9417e-01  7.5826e-04
 2.9448e-01  7.5219e-04
 2.9478e-01  7.4805e-04
 2.9509e-01  7.3344e-04
 2.9540e-01  7.0671e-04
 2.9571e-01  6.8063e-04
 2.9601e-01  6.5881e-04
 2.9632e-01  6.6797e-04
 2.9663e-01  6.9807e-04
 2.9694e-01  7.5532e-04
 2.9724e-01  8.1206e-04
 2.9756e-01  8.6838e-04
 2.9786e-01  8.7345e-04
 2.9817e-01  8.6064e-04
 2.9848e-01  8.6093e-04
 2.9879e-01  8.6367e-04
 2.9910e-01  8.8353e-04
 2.9941e-01  9.1208e-04
 2.9972e-01  9.3573e-04
 3.0003e-01  9.6028e-04
 3.0034e-01  9.4441e-04
 3.0065e-01  9.0298e-04
 3.0097e-01  8.2699e-04
 3.0128e-01  7.6091e-04
 3.0159e-01  7.2166e-04
 3.0191e-01  7.1120e-04
 3.0222e-01  6.9388e-04
 3.0253e-01  6.6196e-04
 3.0285e-01  6.3559e-04
 3.0316e-01  6.0695e-04
 3.0347e-01  5.9088e-04
 3.0379e-01  5.6520e-04
 3.0411e-01  5.4435e-04
 3.0442e-01  5.1171e-04
 3.0474e-01  4.9588e-04
 3.0506e-01  5.0043e-04
 3.0537e-01  5.0912e-04
 3.0569e-01  5.1934e-04
 3.0601e-01  5.4562e-04
 3.0633e-01  5.5956e-04
 3.0665e-01  5.6904e-04
 3.0697e-01  5.6136e-04
 3.0729e-01  5.3064e-04
 3.0761e-01  5.0911e-04
 3.0793e-01  5.1595e-04
 3.0825e-01  5.4729e-04
 3.0858e-01  5.8012e-04
 3.0890e-01  6.0576e-04
 3.0922e-01  6.1517e-04
 3.0955e-01  6.0991e-04
 3.0987e-01  6.0822e-04
 3.1020e-01  6.0116e-04
 3.1052e-01  6.0452e-04
 3.1085e-01  6.2638e-04
 3.1117e-01  6.4546e-04
 3.1150e-01  6.6935e-04
 3.1183e-01  6.7633e-04
 3.1215e-01  7.0058e-04
 3.1248e-01  7.0005e-04
 3.1281e-01  6.7939e-04
 3.1314e-01  6.5214e-04
 3.1347e-01  6.0564e-04
 3.1380e-01  5.6254e-04
 3.1413e-01  5.3211e-04
 3.1446e-01  5.2328e-04
 3.1479e-01  5.5009e-04
 3.1513e-01  5.9975e-04
 3.1546e-01  6.5370e-04
 3.1579e-01  6.9204e-04
 3.1613e-01  7.2404e-04
 3.1646e-01  7.6833e-04
 3.1679e-01  8.0974e-04
 3.1713e-01  7.8679e-04
 3.1747e-01  7.5532e-04
 3.1780e-01  7.4635e-04
 3.1813e-01  7.3975e-04
 3.1847e-01  7.2615e-04
 3.1881e-01  7.1194e-04
 3.1915e-01  7.0077e-04
 3.1948e-01  7.2339e-04
 3.1982e-01  7.6062e-04
 3.2016e-01  8.0567e-04
 3.2050e-01  8.4854e-04
 3.2084e-01  8.7862e-04
 3.2118e-01  9.4476e-04
 3.2152e-01  9.9794e-04
 3.2186e-01  1.0364e-03
