#      mass       lower       upper
 2.3621e-02  3.8850e-08  1.7957e-05
 2.4708e-02  3.9234e-08  1.6985e-05
 2.6631e-02  3.9896e-08  1.5731e-05
 2.7037e-02  4.0031e-08  1.5453e-05
 2.8369e-02  4.0468e-08  1.4585e-05
 2.9000e-02  4.0672e-08  1.4264e-05
 3.0072e-02  4.1014e-08  1.3722e-05
 3.2571e-02  4.1792e-08  1.2367e-05
 3.5430e-02  4.2656e-08  1.1330e-05
 3.6240e-02  4.2897e-08  1.1029e-05
 3.7397e-02  4.3216e-08  1.0584e-05
 3.8286e-02  4.3468e-08  1.0209e-05
 3.9286e-02  4.3747e-08  9.7697e-06
 4.2938e-02  4.4752e-08  9.0943e-06
 4.3162e-02  4.4813e-08  9.0458e-06
 4.3375e-02  4.4870e-08  8.9995e-06
 4.4610e-02  4.5204e-08  8.6190e-06
 4.6241e-02  4.5628e-08  8.0886e-06
 4.8630e-02  4.6243e-08  7.7623e-06
 4.9299e-02  4.6421e-08  7.6684e-06
 5.2667e-02  4.7286e-08  7.1487e-06
 5.4732e-02  4.7808e-08  6.8238e-06
 5.6603e-02  4.8288e-08  6.5154e-06
 5.8996e-02  4.8921e-08  6.0840e-06
 5.9434e-02  4.9035e-08  6.0506e-06
 6.4150e-02  5.0180e-08  5.6783e-06
 6.4990e-02  5.0381e-08  5.5806e-06
 6.9081e-02  5.1399e-08  5.0316e-06
 6.9226e-02  5.1436e-08  5.0111e-06
 7.4618e-02  5.2761e-08  4.6991e-06
 7.7465e-02  5.3464e-08  4.5115e-06
 7.7482e-02  5.3468e-08  4.5103e-06
 8.5672e-02  5.5465e-08  3.9497e-06
 9.1471e-02  5.6909e-08  3.6767e-06
 9.3375e-02  5.7378e-08  3.5826e-06
 9.5709e-02  5.7948e-08  3.4227e-06
 9.6991e-02  5.8259e-08  3.3812e-06
 9.8364e-02  5.8603e-08  3.3362e-06
 1.0832e-01  6.1006e-08  3.0004e-06
 1.1256e-01  6.2075e-08  2.8455e-06
 1.1294e-01  6.2169e-08  2.8319e-06
 1.1425e-01  6.2493e-08  2.7915e-06
 1.2076e-01  6.4081e-08  2.6149e-06
 1.2967e-01  6.6285e-08  2.3515e-06
 1.3413e-01  6.7392e-08  2.2603e-06
 1.3443e-01  6.7467e-08  2.2543e-06
 1.4888e-01  7.1107e-08  1.9480e-06
 1.4939e-01  7.1237e-08  1.9366e-06
 1.5091e-01  7.1642e-08  1.9020e-06
 1.5242e-01  7.2063e-08  1.8672e-06
 1.5914e-01  7.3900e-08  1.7953e-06
 1.6551e-01  7.5602e-08  1.7001e-06
 1.7094e-01  7.7122e-08  1.6144e-06
 1.8297e-01  8.0529e-08  1.4847e-06
 1.8808e-01  8.2046e-08  1.4260e-06
 1.9626e-01  8.4417e-08  1.3325e-06
 2.0107e-01  8.6631e-08  1.2213e-06
 2.0461e-01  8.8649e-08  1.1326e-06
 2.0739e-01  9.0199e-08  1.0923e-06
 2.1501e-01  9.4524e-08  9.7331e-07
 2.1734e-01  9.5804e-08  9.2664e-07
 2.1860e-01  9.6708e-08  9.0021e-07
 2.2534e-01  1.0139e-07  8.0629e-07
 2.3047e-01  1.0431e-07  7.4253e-07
 2.3429e-01  1.0643e-07  7.2383e-07
 2.3601e-01  1.0761e-07  7.1522e-07
 2.4492e-01  1.1356e-07  6.5624e-07
 2.5211e-01  1.1858e-07  6.0441e-07
 2.5508e-01  1.2120e-07  5.8169e-07
 2.5685e-01  1.2274e-07  5.6812e-07
 2.5872e-01  1.2435e-07  5.5374e-07
 2.7004e-01  1.3314e-07  4.9912e-07
 2.7901e-01  1.4189e-07  4.5119e-07
 2.8018e-01  1.4300e-07  4.4622e-07
 2.8761e-01  1.5086e-07  4.1409e-07
 2.9706e-01  1.6529e-07  3.6976e-07
 2.9967e-01  1.6932e-07  3.6139e-07
 3.0268e-01  1.7374e-07  3.3966e-07
 3.0494e-01  1.7893e-07  3.2239e-07
 3.0700e-01  1.8543e-07  3.0599e-07
 3.1277e-01  2.0180e-07  2.9318e-07
 3.1338e-01  2.0332e-07  2.9189e-07
 3.1532e-01  2.1958e-07  2.8984e-07
 3.1593e-01  2.4220e-07  2.9670e-07
