#      mass       lower       upper
 1.1852e-02  9.7489e-07  1.1616e-04
 1.2045e-02  9.7879e-07  1.1384e-04
 1.2383e-02  9.8559e-07  1.0979e-04
 1.3234e-02  1.0026e-06  1.0190e-04
 1.3361e-02  1.0051e-06  1.0081e-04
 1.4218e-02  1.0220e-06  9.3110e-05
 1.4612e-02  1.0297e-06  9.0418e-05
 1.5046e-02  1.0382e-06  8.7502e-05
 1.6324e-02  1.0628e-06  7.8278e-05
 1.6922e-02  1.0745e-06  7.5383e-05
 1.7628e-02  1.0881e-06  7.1822e-05
 1.8743e-02  1.1093e-06  6.6037e-05
 2.0369e-02  1.1409e-06  6.0251e-05
 2.1205e-02  1.1567e-06  5.7049e-05
 2.1319e-02  1.1588e-06  5.6624e-05
 2.1520e-02  1.1627e-06  5.5875e-05
 2.1842e-02  1.1695e-06  5.4920e-05
 2.2566e-02  1.1839e-06  5.2707e-05
 2.4708e-02  1.2255e-06  4.6682e-05
 2.5349e-02  1.2387e-06  4.5313e-05
 2.6662e-02  1.2652e-06  4.2552e-05
 2.8369e-02  1.3003e-06  3.8665e-05
 2.9741e-02  1.3276e-06  3.6552e-05
 3.0092e-02  1.3350e-06  3.5992e-05
 3.2571e-02  1.3865e-06  3.2011e-05
 3.3112e-02  1.3974e-06  3.1420e-05
 3.4978e-02  1.4363e-06  2.9290e-05
 3.5565e-02  1.4490e-06  2.8587e-05
 3.7397e-02  1.4880e-06  2.6416e-05
 3.8985e-02  1.5252e-06  2.4336e-05
 4.0768e-02  1.5659e-06  2.3265e-05
 4.1667e-02  1.5882e-06  2.2706e-05
 4.2938e-02  1.6191e-06  2.1563e-05
 4.5006e-02  1.6720e-06  2.0263e-05
 4.8251e-02  1.7614e-06  1.8034e-05
 4.9299e-02  1.7894e-06  1.7305e-05
 4.9516e-02  1.7952e-06  1.7206e-05
 4.9978e-02  1.8084e-06  1.6990e-05
 5.4293e-02  1.9385e-06  1.4829e-05
 5.5221e-02  1.9701e-06  1.4323e-05
 5.6603e-02  2.0163e-06  1.3601e-05
 5.9260e-02  2.1093e-06  1.2573e-05
 6.2092e-02  2.2237e-06  1.1375e-05
 6.3467e-02  2.2772e-06  1.0856e-05
 6.4345e-02  2.3155e-06  1.0511e-05
 6.4990e-02  2.3487e-06  1.0250e-05
 6.6855e-02  2.4557e-06  9.4690e-06
 6.8927e-02  2.5693e-06  9.0311e-06
 6.9192e-02  2.5834e-06  8.9556e-06
 7.3153e-02  2.8690e-06  7.7371e-06
 7.3793e-02  2.9230e-06  7.5216e-06
 7.4618e-02  3.0202e-06  7.2343e-06
 7.4892e-02  3.0538e-06  7.1677e-06
 7.5159e-02  3.0862e-06  7.0811e-06
 7.7702e-02  3.3811e-06  6.1666e-06
 7.8907e-02  3.6142e-06  5.6797e-06
 7.8948e-02  3.6219e-06  5.6623e-06
 8.0314e-02  4.0545e-06  5.0362e-06
 8.0701e-02  1.0000e+05  1.0000e+05
