#      mass       lower
 5.4868e-02  2.2026e-04
 5.5199e-02  1.9477e-04
 5.5533e-02  2.2988e-04
 5.5868e-02  2.4952e-04
 5.6206e-02  2.4381e-04
 5.6545e-02  2.6700e-04
 5.6887e-02  1.9167e-04
 5.7231e-02  1.6709e-04
 5.7576e-02  1.7880e-04
 5.7808e-02  2.4121e-04
 5.8157e-02  2.3402e-04
 5.8508e-02  2.8573e-04
 5.8862e-02  2.8268e-04
 5.9217e-02  3.2598e-04
 5.9575e-02  3.1513e-04
 5.9935e-02  2.3277e-04
 6.0297e-02  2.2907e-04
 6.0540e-02  2.2342e-04
 6.0905e-02  2.8878e-04
 6.1273e-02  2.5537e-04
 6.1643e-02  2.2302e-04
 6.2016e-02  2.4952e-04
 6.2390e-02  2.5950e-04
 6.2767e-02  2.3908e-04
 6.3146e-02  2.9345e-04
 6.3528e-02  2.7571e-04
 6.3783e-02  2.2785e-04
 6.4169e-02  2.2502e-04
 6.4556e-02  2.3865e-04
 6.4946e-02  1.6153e-04
 6.5339e-02  1.2146e-04
 6.5733e-02  1.2564e-04
 6.6130e-02  1.5812e-04
 6.6530e-02  2.0329e-04
 6.6797e-02  1.8496e-04
 6.7201e-02  2.7571e-04
 6.7607e-02  3.1741e-04
 6.8015e-02  3.4637e-04
 6.8426e-02  3.5448e-04
 6.8839e-02  3.6998e-04
 6.9255e-02  4.0374e-04
 6.9534e-02  3.4822e-04
 6.9954e-02  3.1180e-04
 7.0376e-02  3.2312e-04
 7.0802e-02  3.2312e-04
 7.1229e-02  2.9398e-04
 7.1659e-02  2.7376e-04
 7.1948e-02  2.5221e-04
 7.2382e-02  2.6844e-04
 7.2820e-02  2.6559e-04
 7.3260e-02  2.2145e-04
 7.3702e-02  2.5997e-04
 7.4147e-02  2.5583e-04
 7.4595e-02  3.3544e-04
 7.4895e-02  2.9769e-04
 7.5348e-02  3.0035e-04
 7.5803e-02  3.9519e-04
 7.6261e-02  3.5767e-04
 7.6721e-02  3.7330e-04
 7.7185e-02  3.1968e-04
 7.7495e-02  3.6800e-04
 7.7963e-02  3.5511e-04
 7.8434e-02  2.6941e-04
 7.8908e-02  3.2542e-04
 7.9385e-02  3.3724e-04
 7.9704e-02  3.9381e-04
 8.0186e-02  3.8890e-04
 8.0670e-02  3.5386e-04
 8.1157e-02  3.2892e-04
 8.1648e-02  2.5859e-04
 8.1976e-02  2.9662e-04
 8.2471e-02  1.9237e-04
 8.2969e-02  1.8763e-04
 8.3471e-02  1.8796e-04
 8.3975e-02  2.2303e-04
 8.4482e-02  2.4644e-04
 8.4822e-02  2.0006e-04
 8.5334e-02  2.6419e-04
 8.5850e-02  3.0904e-04
 8.6368e-02  3.9452e-04
 8.6716e-02  3.6475e-04
 8.7240e-02  3.3485e-04
 8.7767e-02  3.8411e-04
 8.8297e-02  3.8891e-04
 8.8830e-02  3.9032e-04
 8.9367e-02  3.6605e-04
 8.9726e-02  3.0576e-04
 9.0268e-02  3.8617e-04
 9.0814e-02  4.3204e-04
 9.1362e-02  3.9593e-04
 9.1730e-02  4.4138e-04
 9.2284e-02  3.6087e-04
 9.2841e-02  4.3747e-04
 9.3402e-02  3.7532e-04
 9.3966e-02  4.3515e-04
 9.4344e-02  4.9033e-04
 9.4914e-02  4.5905e-04
 9.5488e-02  5.4956e-04
 9.6064e-02  5.6749e-04
 9.6645e-02  6.6504e-04
 9.7033e-02  6.7942e-04
 9.7620e-02  6.7579e-04
 9.8209e-02  6.8185e-04
 9.8802e-02  6.9411e-04
 9.9200e-02  6.4404e-04
 9.9799e-02  5.7462e-04
 1.0040e-01  5.0542e-04
 1.0101e-01  5.2470e-04
 1.0162e-01  6.1707e-04
 1.0203e-01  5.7462e-04
 1.0264e-01  5.0994e-04
 1.0326e-01  5.3413e-04
 1.0389e-01  5.8809e-04
 1.0431e-01  5.4861e-04
 1.0494e-01  5.9443e-04
 1.0557e-01  7.0034e-04
 1.0621e-01  7.8634e-04
 1.0663e-01  8.7664e-04
 1.0728e-01  9.2810e-04
 1.0793e-01  9.9845e-04
 1.0858e-01  9.8608e-04
 1.0923e-01  1.0477e-03
 1.0967e-01  1.0292e-03
 1.1034e-01  1.0128e-03
 1.1100e-01  1.0627e-03
 1.1167e-01  1.1618e-03
 1.1212e-01  1.2125e-03
 1.1280e-01  1.2104e-03
 1.1348e-01  1.3860e-03
 1.1417e-01  1.3786e-03
 1.1463e-01  1.2191e-03
 1.1532e-01  1.2610e-03
 1.1602e-01  1.4134e-03
 1.1672e-01  1.5562e-03
 1.1719e-01  1.8270e-03
 1.1789e-01  1.3115e-03
 1.1861e-01  2.1834e-03
