#      mass       lower       upper
 4.9458e-03  1.2594e-07  3.1602e-05
 5.3852e-03  1.2752e-07  2.8768e-05
 5.4054e-03  1.2759e-07  2.8634e-05
 5.6153e-03  1.2832e-07  2.7040e-05
 5.7928e-03  1.2893e-07  2.5616e-05
 6.2063e-03  1.3032e-07  2.4245e-05
 6.3720e-03  1.3086e-07  2.3630e-05
 6.5899e-03  1.3155e-07  2.2797e-05
 7.1258e-03  1.3324e-07  2.0687e-05
 7.2272e-03  1.3356e-07  2.0429e-05
 8.1046e-03  1.3615e-07  1.8059e-05
 8.1427e-03  1.3626e-07  1.7915e-05
 8.1814e-03  1.3637e-07  1.7842e-05
 8.1940e-03  1.3641e-07  1.7814e-05
 8.3146e-03  1.3675e-07  1.7533e-05
 8.3488e-03  1.3685e-07  1.7453e-05
 9.2853e-03  1.3943e-07  1.5342e-05
 9.3937e-03  1.3973e-07  1.5080e-05
 9.5456e-03  1.4018e-07  1.4694e-05
 9.8769e-03  1.4117e-07  1.4300e-05
 1.0501e-02  1.4301e-07  1.3273e-05
 1.0785e-02  1.4384e-07  1.2777e-05
 1.1852e-02  1.4717e-07  1.1553e-05
 1.2045e-02  1.4776e-07  1.1318e-05
 1.2383e-02  1.4879e-07  1.0908e-05
 1.3234e-02  1.5138e-07  1.0110e-05
 1.3361e-02  1.5176e-07  9.9999e-06
 1.4218e-02  1.5433e-07  9.2219e-06
 1.4612e-02  1.5551e-07  8.9498e-06
 1.5046e-02  1.5680e-07  8.6551e-06
 1.6324e-02  1.6057e-07  7.7240e-06
 1.6922e-02  1.6235e-07  7.4315e-06
 1.7628e-02  1.6443e-07  7.0720e-06
 1.8743e-02  1.6769e-07  6.4884e-06
 2.0369e-02  1.7255e-07  5.9042e-06
 2.1205e-02  1.7499e-07  5.5814e-06
 2.1319e-02  1.7532e-07  5.5385e-06
 2.1520e-02  1.7592e-07  5.4631e-06
 2.1842e-02  1.7697e-07  5.3666e-06
 2.2566e-02  1.7921e-07  5.1434e-06
 2.4708e-02  1.8568e-07  4.5359e-06
 2.5349e-02  1.8774e-07  4.3977e-06
 2.6662e-02  1.9190e-07  4.1190e-06
 2.8369e-02  1.9747e-07  3.7274e-06
 2.9741e-02  2.0179e-07  3.5138e-06
 3.0092e-02  2.0296e-07  3.4572e-06
 3.2571e-02  2.1129e-07  3.0555e-06
 3.3112e-02  2.1305e-07  2.9955e-06
 3.4978e-02  2.1938e-07  2.7797e-06
 3.5565e-02  2.2148e-07  2.7086e-06
 3.7397e-02  2.2801e-07  2.4890e-06
 3.8985e-02  2.3444e-07  2.2786e-06
 4.0768e-02  2.4127e-07  2.1683e-06
 4.1667e-02  2.4505e-07  2.1106e-06
 4.2938e-02  2.5053e-07  1.9941e-06
 4.5006e-02  2.5987e-07  1.8597e-06
 4.8251e-02  2.7652e-07  1.6290e-06
 4.9299e-02  2.8207e-07  1.5535e-06
 4.9516e-02  2.8318e-07  1.5430e-06
 4.9978e-02  2.8571e-07  1.5201e-06
 5.4293e-02  3.1263e-07  1.2895e-06
 5.5221e-02  3.1984e-07  1.2347e-06
 5.6603e-02  3.3101e-07  1.1558e-06
 5.9260e-02  3.5453e-07  1.0381e-06
 6.2092e-02  3.9032e-07  8.9311e-07
 6.3467e-02  4.1166e-07  8.2486e-07
 6.4345e-02  4.3001e-07  7.7562e-07
 6.4990e-02  4.4863e-07  7.3398e-07
 6.6855e-02  1.0000e+05  1.0000e+05
 6.8927e-02  1.0000e+05  1.0000e+05
 6.9192e-02  1.0000e+05  1.0000e+05
 7.3153e-02  1.0000e+05  1.0000e+05
 7.3793e-02  1.0000e+05  1.0000e+05
 7.4618e-02  1.0000e+05  1.0000e+05
 7.4892e-02  1.0000e+05  1.0000e+05
 7.5159e-02  1.0000e+05  1.0000e+05
 7.7702e-02  1.0000e+05  1.0000e+05
 7.8907e-02  1.0000e+05  1.0000e+05
 7.8948e-02  1.0000e+05  1.0000e+05
 8.0314e-02  1.0000e+05  1.0000e+05
 8.0701e-02  1.0000e+05  1.0000e+05
