#      mass       lower
 5.4868e-02  2.4621e-04
 5.5199e-02  2.1772e-04
 5.5533e-02  2.5696e-04
 5.5868e-02  2.7892e-04
 5.6206e-02  2.7253e-04
 5.6545e-02  2.9845e-04
 5.6887e-02  2.1425e-04
 5.7231e-02  1.8678e-04
 5.7576e-02  1.9987e-04
 5.7808e-02  2.6963e-04
 5.8157e-02  2.6159e-04
 5.8508e-02  3.1939e-04
 5.8862e-02  3.1598e-04
 5.9217e-02  3.6439e-04
 5.9575e-02  3.5226e-04
 5.9935e-02  2.6020e-04
 6.0297e-02  2.5605e-04
 6.0540e-02  2.4974e-04
 6.0905e-02  3.2281e-04
 6.1273e-02  2.8546e-04
 6.1643e-02  2.4930e-04
 6.2016e-02  2.7892e-04
 6.2390e-02  2.9008e-04
 6.2767e-02  2.6725e-04
 6.3146e-02  3.2803e-04
 6.3528e-02  3.0820e-04
 6.3783e-02  2.5469e-04
 6.4169e-02  2.5153e-04
 6.4556e-02  2.6677e-04
 6.4946e-02  1.8056e-04
 6.5339e-02  1.3577e-04
 6.5733e-02  1.4044e-04
 6.6130e-02  1.7674e-04
 6.6530e-02  2.2724e-04
 6.6797e-02  2.0676e-04
 6.7201e-02  3.0820e-04
 6.7607e-02  3.5480e-04
 6.8015e-02  3.8718e-04
 6.8426e-02  3.9625e-04
 6.8839e-02  4.1357e-04
 6.9255e-02  4.5131e-04
 6.9534e-02  3.8925e-04
 6.9954e-02  3.4854e-04
 7.0376e-02  3.6119e-04
 7.0802e-02  3.6119e-04
 7.1229e-02  3.2862e-04
 7.1659e-02  3.0602e-04
 7.1948e-02  2.8193e-04
 7.2382e-02  3.0007e-04
 7.2820e-02  2.9689e-04
 7.3260e-02  2.4754e-04
 7.3702e-02  2.9060e-04
 7.4147e-02  2.8598e-04
 7.4595e-02  3.7496e-04
 7.4895e-02  3.3276e-04
 7.5348e-02  3.3574e-04
 7.5803e-02  4.4175e-04
 7.6261e-02  3.9981e-04
 7.6721e-02  4.1728e-04
 7.7185e-02  3.5735e-04
 7.7495e-02  4.1136e-04
 7.7963e-02  3.9696e-04
 7.8434e-02  3.0115e-04
 7.8908e-02  3.6377e-04
 7.9385e-02  3.7698e-04
 7.9704e-02  4.4021e-04
 8.0186e-02  4.3473e-04
 8.0670e-02  3.9556e-04
 8.1157e-02  3.6768e-04
 8.1648e-02  2.8906e-04
 8.1976e-02  3.3157e-04
 8.2471e-02  2.1504e-04
 8.2969e-02  2.0974e-04
 8.3471e-02  2.1011e-04
 8.3975e-02  2.4932e-04
 8.4482e-02  2.7548e-04
 8.4822e-02  2.2363e-04
 8.5334e-02  2.9533e-04
 8.5850e-02  3.4546e-04
 8.6368e-02  4.4101e-04
 8.6716e-02  4.0773e-04
 8.7240e-02  3.7431e-04
 8.7767e-02  4.2937e-04
 8.8297e-02  4.3474e-04
 8.8830e-02  4.3632e-04
 8.9367e-02  4.0919e-04
 8.9726e-02  3.4179e-04
 9.0268e-02  4.3168e-04
 9.0814e-02  4.8295e-04
 9.1362e-02  4.4259e-04
 9.1730e-02  4.9340e-04
 9.2284e-02  4.0339e-04
 9.2841e-02  4.8902e-04
 9.3402e-02  4.1955e-04
 9.3966e-02  4.8643e-04
 9.4344e-02  5.4812e-04
 9.4914e-02  5.1315e-04
 9.5488e-02  6.1433e-04
 9.6064e-02  6.3437e-04
 9.6645e-02  7.4342e-04
 9.7033e-02  7.5949e-04
 9.7620e-02  7.5544e-04
 9.8209e-02  7.6221e-04
 9.8802e-02  7.7592e-04
 9.9200e-02  7.1995e-04
 9.9799e-02  6.4234e-04
 1.0040e-01  5.6499e-04
 1.0101e-01  5.8655e-04
 1.0162e-01  6.8980e-04
 1.0203e-01  6.4234e-04
 1.0264e-01  5.7004e-04
 1.0326e-01  5.9708e-04
 1.0389e-01  6.5740e-04
 1.0431e-01  6.1327e-04
 1.0494e-01  6.6449e-04
 1.0557e-01  7.8288e-04
 1.0621e-01  8.7902e-04
 1.0663e-01  9.7997e-04
 1.0728e-01  1.0375e-03
 1.0793e-01  1.1161e-03
 1.0858e-01  1.1023e-03
 1.0923e-01  1.1712e-03
 1.0967e-01  1.1505e-03
 1.1034e-01  1.1322e-03
 1.1100e-01  1.1880e-03
 1.1167e-01  1.2987e-03
 1.1212e-01  1.3555e-03
 1.1280e-01  1.3531e-03
 1.1348e-01  1.5493e-03
 1.1417e-01  1.5411e-03
 1.1463e-01  1.3628e-03
 1.1532e-01  1.4097e-03
 1.1602e-01  1.5800e-03
 1.1672e-01  1.7397e-03
 1.1719e-01  2.0423e-03
 1.1789e-01  1.4661e-03
 1.1861e-01  2.4408e-03
