#      mass       lower       upper
 1.4218e-02  1.3154e-06  1.1824e-03
 1.5621e-02  1.3409e-06  1.0757e-03
 1.5974e-02  1.3472e-06  1.0376e-03
 1.6317e-02  1.3533e-06  1.0201e-03
 1.6324e-02  1.3535e-06  1.0198e-03
 1.6329e-02  1.3535e-06  1.0195e-03
 1.6372e-02  1.3543e-06  1.0171e-03
 1.7747e-02  1.3777e-06  9.3582e-04
 1.8456e-02  1.3895e-06  8.9450e-04
 1.8743e-02  1.3942e-06  8.7724e-04
 1.9242e-02  1.4019e-06  8.5450e-04
 2.0858e-02  1.4266e-06  7.7942e-04
 2.1520e-02  1.4363e-06  7.4645e-04
 2.2411e-02  1.4490e-06  7.1853e-04
 2.3621e-02  1.4653e-06  6.7874e-04
 2.4708e-02  1.4798e-06  6.4200e-04
 2.6631e-02  1.5048e-06  5.9459e-04
 2.7037e-02  1.5099e-06  5.8410e-04
 2.8369e-02  1.5263e-06  5.5129e-04
 2.9000e-02  1.5340e-06  5.3913e-04
 3.0072e-02  1.5469e-06  5.1866e-04
 3.2571e-02  1.5763e-06  4.6744e-04
 3.5430e-02  1.6089e-06  4.2825e-04
 3.6240e-02  1.6179e-06  4.1687e-04
 3.7397e-02  1.6300e-06  4.0005e-04
 3.8286e-02  1.6395e-06  3.8587e-04
 3.9286e-02  1.6500e-06  3.6928e-04
 4.2938e-02  1.6879e-06  3.4375e-04
 4.3162e-02  1.6902e-06  3.4192e-04
 4.3375e-02  1.6924e-06  3.4017e-04
 4.4610e-02  1.7050e-06  3.2579e-04
 4.6241e-02  1.7209e-06  3.0574e-04
 4.8630e-02  1.7442e-06  2.9341e-04
 4.9299e-02  1.7509e-06  2.8986e-04
 5.2667e-02  1.7835e-06  2.7022e-04
 5.4732e-02  1.8032e-06  2.5793e-04
 5.6603e-02  1.8213e-06  2.4628e-04
 5.8996e-02  1.8451e-06  2.2997e-04
 5.9434e-02  1.8495e-06  2.2871e-04
 6.4150e-02  1.8926e-06  2.1464e-04
 6.4990e-02  1.9002e-06  2.1095e-04
 6.9081e-02  1.9386e-06  1.9020e-04
 6.9226e-02  1.9400e-06  1.8942e-04
 7.4618e-02  1.9900e-06  1.7763e-04
 7.7465e-02  2.0165e-06  1.7054e-04
 7.7482e-02  2.0167e-06  1.7049e-04
 8.5672e-02  2.0920e-06  1.4930e-04
 9.1471e-02  2.1464e-06  1.3899e-04
 9.3375e-02  2.1641e-06  1.3543e-04
 9.5709e-02  2.1856e-06  1.2938e-04
 9.6991e-02  2.1973e-06  1.2782e-04
 9.8364e-02  2.2103e-06  1.2611e-04
 1.0832e-01  2.3009e-06  1.1342e-04
 1.1256e-01  2.3413e-06  1.0757e-04
 1.1294e-01  2.3448e-06  1.0706e-04
 1.1425e-01  2.3570e-06  1.0553e-04
 1.2076e-01  2.4169e-06  9.8850e-05
 1.2967e-01  2.5000e-06  8.8897e-05
 1.3413e-01  2.5418e-06  8.5450e-05
 1.3443e-01  2.5446e-06  8.5223e-05
 1.4888e-01  2.6819e-06  7.3615e-05
 1.4939e-01  2.6868e-06  7.3181e-05
 1.5091e-01  2.7021e-06  7.1854e-05
 1.5242e-01  2.7179e-06  7.0517e-05
 1.5914e-01  2.7873e-06  6.7634e-05
 1.6551e-01  2.8517e-06  6.3760e-05
 1.7094e-01  2.9093e-06  6.0201e-05
 1.8297e-01  3.0391e-06  5.4255e-05
 1.8808e-01  3.0973e-06  5.1485e-05
 1.9626e-01  3.1891e-06  4.6969e-05
 2.0107e-01  3.2755e-06  4.2310e-05
 2.0461e-01  3.3548e-06  3.8673e-05
 2.0739e-01  3.4161e-06  3.6847e-05
 2.1501e-01  3.5855e-06  3.2568e-05
 2.1734e-01  3.6370e-06  3.0868e-05
 2.1860e-01  3.6734e-06  2.9893e-05
 2.2534e-01  3.8648e-06  2.6217e-05
 2.3047e-01  3.9908e-06  2.3667e-05
 2.3429e-01  4.0823e-06  2.2714e-05
 2.3601e-01  4.1336e-06  2.2275e-05
 2.4492e-01  4.4074e-06  1.9531e-05
 2.5211e-01  4.6650e-06  1.7190e-05
 2.5508e-01  4.8082e-06  1.6177e-05
 2.5685e-01  4.8977e-06  1.5573e-05
 2.5872e-01  4.9975e-06  1.4931e-05
 2.7004e-01  5.6706e-06  1.1972e-05
 2.7901e-01  1.0000e+05  1.0000e+05
 2.8018e-01  1.0000e+05  1.0000e+05
 2.8761e-01  1.0000e+05  1.0000e+05
 2.9706e-01  1.0000e+05  1.0000e+05
 2.9967e-01  1.0000e+05  1.0000e+05
 3.0268e-01  1.0000e+05  1.0000e+05
 3.0494e-01  1.0000e+05  1.0000e+05
 3.0700e-01  1.0000e+05  1.0000e+05
 3.1277e-01  1.0000e+05  1.0000e+05
 3.1338e-01  1.0000e+05  1.0000e+05
 3.1532e-01  1.0000e+05  1.0000e+05
 3.1593e-01  1.0000e+05  1.0000e+05
