#      mass       lower       upper
 9.1471e-02  2.1464e-07  1.3899e-05
 9.3375e-02  2.1641e-07  1.3543e-05
 9.5709e-02  2.1856e-07  1.2938e-05
 9.6991e-02  2.1973e-07  1.2782e-05
 9.8364e-02  2.2103e-07  1.2611e-05
 1.0832e-01  2.3009e-07  1.1342e-05
 1.1256e-01  2.3413e-07  1.0757e-05
 1.1294e-01  2.3448e-07  1.0706e-05
 1.1425e-01  2.3570e-07  1.0553e-05
 1.2076e-01  2.4169e-07  9.8850e-06
 1.2967e-01  2.5000e-07  8.8897e-06
 1.3413e-01  2.5418e-07  8.5450e-06
 1.3443e-01  2.5446e-07  8.5223e-06
 1.4888e-01  2.6819e-07  7.3642e-06
 1.4939e-01  2.6868e-07  7.3214e-06
 1.5091e-01  2.7021e-07  7.1904e-06
 1.5242e-01  2.7179e-07  7.0589e-06
 1.5914e-01  2.7872e-07  6.7872e-06
 1.6551e-01  2.8514e-07  6.4267e-06
 1.7094e-01  2.9087e-07  6.1026e-06
 1.8297e-01  3.0372e-07  5.6112e-06
 1.8808e-01  3.0944e-07  5.3887e-06
 1.9626e-01  3.1838e-07  5.0343e-06
 2.0107e-01  3.2673e-07  4.6136e-06
 2.0461e-01  3.3434e-07  4.2779e-06
 2.0739e-01  3.4019e-07  4.1249e-06
 2.1501e-01  3.5650e-07  3.6735e-06
 2.1734e-01  3.6133e-07  3.4969e-06
 2.1860e-01  3.6474e-07  3.3969e-06
 2.2534e-01  3.8242e-07  3.0414e-06
 2.3047e-01  3.9343e-07  2.8002e-06
 2.3429e-01  4.0142e-07  2.7290e-06
 2.3601e-01  4.0590e-07  2.6963e-06
 2.4492e-01  4.2837e-07  2.4725e-06
 2.5211e-01  4.4731e-07  2.2760e-06
 2.5508e-01  4.5724e-07  2.1899e-06
 2.5685e-01  4.6305e-07  2.1385e-06
 2.5872e-01  4.6916e-07  2.0840e-06
 2.7004e-01  5.0247e-07  1.8762e-06
 2.7901e-01  5.3572e-07  1.6939e-06
 2.8018e-01  5.3997e-07  1.6749e-06
 2.8761e-01  5.6994e-07  1.5525e-06
 2.9706e-01  6.2524e-07  1.3835e-06
 2.9967e-01  6.4074e-07  1.3513e-06
 3.0268e-01  6.5806e-07  1.2685e-06
 3.0494e-01  6.7847e-07  1.2025e-06
 3.0700e-01  7.0427e-07  1.1393e-06
 3.1277e-01  7.6980e-07  1.0862e-06
 3.1338e-01  7.7610e-07  1.0807e-06
 3.1532e-01  8.4295e-07  1.0668e-06
 3.1593e-01  9.3972e-07  1.0804e-06
