#      mass       lower       upper
 8.1427e-03  3.4056e-05  6.7656e-03
 8.1814e-03  3.4084e-05  6.7386e-03
 8.1940e-03  3.4093e-05  6.7279e-03
 8.3146e-03  3.4179e-05  6.6234e-03
 8.3488e-03  3.4203e-05  6.5934e-03
 9.2853e-03  3.4847e-05  5.8059e-03
 9.3937e-03  3.4920e-05  5.7078e-03
 9.5456e-03  3.5033e-05  5.5639e-03
 9.8769e-03  3.5279e-05  5.4170e-03
 1.0501e-02  3.5737e-05  5.0333e-03
 1.0785e-02  3.5942e-05  4.8483e-03
 1.1852e-02  3.6770e-05  4.3909e-03
 1.2045e-02  3.6917e-05  4.3031e-03
 1.2383e-02  3.7173e-05  4.1500e-03
 1.3234e-02  3.7815e-05  3.8518e-03
 1.3361e-02  3.7910e-05  3.8106e-03
 1.4218e-02  3.8546e-05  3.5196e-03
 1.4612e-02  3.8838e-05  3.4179e-03
 1.5046e-02  3.9157e-05  3.3077e-03
 1.6324e-02  4.0087e-05  2.9590e-03
 1.6922e-02  4.0525e-05  2.8496e-03
 1.7628e-02  4.1039e-05  2.7150e-03
 1.8743e-02  4.1838e-05  2.4963e-03
 2.0369e-02  4.3031e-05  2.2776e-03
 2.1205e-02  4.3626e-05  2.1566e-03
 2.1319e-02  4.3708e-05  2.1405e-03
 2.1520e-02  4.3853e-05  2.1122e-03
 2.1842e-02  4.4110e-05  2.0761e-03
 2.2566e-02  4.4654e-05  1.9925e-03
 2.4708e-02  4.6222e-05  1.7648e-03
 2.5349e-02  4.6718e-05  1.7130e-03
 2.6662e-02  4.7720e-05  1.6087e-03
 2.8369e-02  4.9044e-05  1.4618e-03
 2.9741e-02  5.0072e-05  1.3819e-03
 3.0092e-02  5.0350e-05  1.3607e-03
 3.2571e-02  5.2294e-05  1.2102e-03
 3.3112e-02  5.2705e-05  1.1879e-03
 3.4978e-02  5.4170e-05  1.1074e-03
 3.5565e-02  5.4650e-05  1.0808e-03
 3.7397e-02  5.6119e-05  9.9878e-04
 3.8985e-02  5.7523e-05  9.2015e-04
 4.0768e-02  5.9056e-05  8.7968e-04
 4.1667e-02  5.9896e-05  8.5852e-04
 4.2938e-02  6.1061e-05  8.1535e-04
 4.5006e-02  6.3056e-05  7.6619e-04
 4.8251e-02  6.6427e-05  6.8195e-04
 4.9299e-02  6.7480e-05  6.5442e-04
 4.9516e-02  6.7699e-05  6.5065e-04
 4.9978e-02  6.8195e-05  6.4251e-04
 5.4293e-02  7.3099e-05  5.6084e-04
 5.5221e-02  7.4289e-05  5.4170e-04
 5.6603e-02  7.6028e-05  5.1442e-04
 5.9260e-02  7.9531e-05  4.7558e-04
 6.2092e-02  8.3839e-05  4.3031e-04
 6.3467e-02  8.5852e-05  4.1070e-04
 6.4345e-02  8.7291e-05  3.9767e-04
 6.4990e-02  8.8542e-05  3.8783e-04
 6.6855e-02  9.2563e-05  3.5832e-04
 6.8927e-02  9.6833e-05  3.4179e-04
 6.9192e-02  9.7364e-05  3.3894e-04
 7.3153e-02  1.0808e-04  2.9296e-04
 7.3793e-02  1.1010e-04  2.8484e-04
 7.4618e-02  1.1374e-04  2.7401e-04
 7.4892e-02  1.1500e-04  2.7151e-04
 7.5159e-02  1.1622e-04  2.6825e-04
 7.7702e-02  1.2719e-04  2.3385e-04
 7.8907e-02  1.3579e-04  2.1566e-04
 7.8948e-02  1.3607e-04  2.1501e-04
 8.0314e-02  1.5153e-04  1.9224e-04
 8.0701e-02  1.7131e-04  1.8529e-04
