#      mass       lower       upper
 5.2667e-02  1.2633e-09  1.1102e-07
 5.4732e-02  1.2773e-09  1.0587e-07
 5.6603e-02  1.2902e-09  1.0099e-07
 5.8996e-02  1.3073e-09  9.4174e-08
 5.9434e-02  1.3103e-09  9.3644e-08
 6.4150e-02  1.3411e-09  8.7743e-08
 6.4990e-02  1.3465e-09  8.6200e-08
 6.9081e-02  1.3740e-09  7.7534e-08
 6.9226e-02  1.3750e-09  7.7211e-08
 7.4618e-02  1.4106e-09  7.2268e-08
 7.7465e-02  1.4296e-09  6.9302e-08
 7.7482e-02  1.4297e-09  6.9284e-08
 8.5672e-02  1.4838e-09  6.0437e-08
 9.1471e-02  1.5229e-09  5.6124e-08
 9.3375e-02  1.5357e-09  5.4639e-08
 9.5709e-02  1.5513e-09  5.2123e-08
 9.6991e-02  1.5597e-09  5.1467e-08
 9.8364e-02  1.5691e-09  5.0754e-08
 1.0832e-01  1.6346e-09  4.5452e-08
 1.1256e-01  1.6640e-09  4.3011e-08
 1.1294e-01  1.6666e-09  4.2797e-08
 1.1425e-01  1.6755e-09  4.2159e-08
 1.2076e-01  1.7192e-09  3.9371e-08
 1.2967e-01  1.7806e-09  3.5226e-08
 1.3413e-01  1.8115e-09  3.3785e-08
 1.3443e-01  1.8136e-09  3.3690e-08
 1.4888e-01  1.9166e-09  2.8860e-08
 1.4939e-01  1.9203e-09  2.8682e-08
 1.5091e-01  1.9320e-09  2.8136e-08
 1.5242e-01  1.9441e-09  2.7589e-08
 1.5914e-01  1.9960e-09  2.6441e-08
 1.6551e-01  2.0453e-09  2.4933e-08
 1.7094e-01  2.0900e-09  2.3579e-08
 1.8297e-01  2.1901e-09  2.1510e-08
 1.8808e-01  2.2357e-09  2.0575e-08
 1.9626e-01  2.3087e-09  1.9088e-08
 2.0107e-01  2.3815e-09  1.7330e-08
 2.0461e-01  2.4502e-09  1.5922e-08
 2.0739e-01  2.5015e-09  1.5269e-08
 2.1501e-01  2.6239e-09  1.4817e-08
 2.1734e-01  2.6649e-09  1.4322e-08
 2.1860e-01  2.6948e-09  1.3985e-08
 2.2534e-01  2.8500e-09  1.2730e-08
 2.3047e-01  2.9570e-09  1.1757e-08
 2.3429e-01  3.0272e-09  1.1504e-08
 2.3601e-01  3.0672e-09  1.1374e-08
 2.4492e-01  3.2888e-09  1.0371e-08
 2.5211e-01  3.5049e-09  9.4019e-09
 2.5508e-01  3.6287e-09  8.9436e-09
 2.5685e-01  3.7077e-09  8.6622e-09
 2.5872e-01  3.7973e-09  8.3563e-09
 2.7004e-01  4.3823e-09  7.0116e-09
 2.7901e-01  1.0000e+05  1.0000e+05
 2.8018e-01  1.0000e+05  1.0000e+05
 2.8761e-01  1.0000e+05  1.0000e+05
 2.9706e-01  1.0000e+05  1.0000e+05
 2.9967e-01  1.0000e+05  1.0000e+05
 3.0268e-01  1.0000e+05  1.0000e+05
 3.0494e-01  1.0000e+05  1.0000e+05
 3.0700e-01  1.0000e+05  1.0000e+05
 3.1277e-01  1.0000e+05  1.0000e+05
 3.1338e-01  1.0000e+05  1.0000e+05
 3.1532e-01  1.0000e+05  1.0000e+05
 3.1593e-01  1.0000e+05  1.0000e+05
